arli_smiles,arx_smiles,n_reactions,n_cryo,mean_yield,ref_temp_C,stability_label,n_heavy_atoms,HeavyAtomCount,Li_C_degree,Li_C_ewg_neighbors,Li_C_hybridization_sp2,Li_C_hybridization_sp3,Li_C_is_aromatic,Li_neighbor_count,MW,MolLogP,NumAliphaticRings,NumAromaticAtoms,NumAromaticRings,NumBr,NumF,NumHalogens,NumHeteroatoms,NumI,NumLi,NumN,NumO,NumRotatableBonds,TPSA,has_epoxide,has_ester,has_nitrile
[Li]c1ccc2c(-c3ccc(C)cc3)c(-c3ccc(C)cc3)sc2c1,Cc1ccc(-c2sc3cc(Br)ccc3c2-c2ccc(C)cc2)cc1,1,1,85.5,-78.0,batch_stable,24,24,3,0,1,0,1,1,320.386,5.645940000000004,0,21,4,0,0,0,2,0,1,0,0,2,0.0,0,0,0
[Li]c1cc(Br)cc(C(C)C)c1,CC(C)c1cc(Br)cc(Br)c1,2,2,68.0,-78.0,batch_moderate,11,11,3,0,1,0,1,1,205.024,2.3663000000000007,0,6,1,1,0,1,2,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc2c(cnn2CCCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)c1,CC(C)(C)[Si](OCCCn1ncc2cc(Br)ccc21)(c1ccccc1)c1ccccc1,4,4,51.6,-78.0,batch_moderate,31,31,3,0,1,0,1,1,420.5580000000001,3.796800000000003,0,21,4,0,0,0,5,0,1,2,1,7,27.05,0,0,0
[Li]c1cccc(-c2ccc3ccccc3c2)c1,Brc1cccc(-c2ccc3ccccc3c2)c1,4,0,67.9,12.0,batch_moderate,17,17,3,0,1,0,1,1,210.205,3.300600000000002,0,16,3,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1cccc(-c2cccc3ccccc23)c1,Brc1cccc(-c2cccc3ccccc23)c1,4,3,71.9,-60.0,batch_moderate,17,17,3,0,1,0,1,1,210.205,3.300600000000001,0,16,3,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc(-c2cccc3ccccc23)cc1,Brc1ccc(-c2cccc3ccccc23)cc1,3,3,68.9,-60.0,batch_moderate,17,17,3,0,1,0,1,1,210.205,3.300600000000002,0,16,3,0,0,0,1,0,1,0,0,1,0.0,0,0,0
[Li]c1ccc(OCC(=O)OCC)c(C=O)c1,CCOC(=O)COc1ccc(Br)cc1C=O,1,1,54.2,-78.0,batch_moderate,16,16,3,0,1,0,1,1,214.146,0.2347999999999999,0,6,1,0,0,0,5,0,1,0,4,5,52.6,0,1,0
[Li]c1cnc(Nc2nc(C)cs2)cc1Oc1c(F)cccc1F,Cc1csc(Nc2cc(Oc3c(F)cccc3F)c(Br)cn2)n1,1,1,55.1,-78.0,batch_moderate,23,23,3,0,1,0,1,1,325.269,3.4544200000000016,0,17,3,0,2,2,8,0,1,3,1,4,47.040000000000006,0,0,0
[Li]c1ccc(C(OCC)OCC)cc1,CCOC(OCC)c1ccc(Br)cc1,3,3,59.333333333333336,-73.66666666666667,batch_moderate,14,14,3,0,1,0,1,1,186.17999999999998,1.552,0,6,1,0,0,0,3,0,1,0,2,5,18.46,0,0,0
[Li]c1ccc(CO[Si](C)(C)C(C)(C)C)cc1,CC(C)(C)[Si](C)(C)OCc1ccc(Br)cc1,1,1,35.0,-78.0,batch_moderate,16,16,3,0,1,0,1,1,228.337,3.002200000000002,0,6,1,0,0,0,3,0,1,0,1,3,9.23,0,0,0
[Li]c1ccc(CO[Si](C)(C)C(C)(C)C)cn1,CC(C)(C)[Si](C)(C)OCc1ccc(Br)nc1,5,5,66.3,-78.0,batch_moderate,16,16,3,1,1,0,1,1,229.325,2.3972000000000007,0,6,1,0,0,0,4,0,1,1,1,3,22.12,0,0,0
[Li]c1cnc(Nc2nc(C)cs2)c(Sc2ccccc2)c1,Cc1csc(Nc2ncc(Br)cc2Sc2ccccc2)n1,2,2,73.0,-78.0,batch_moderate,21,21,3,0,1,0,1,1,305.357,3.535120000000001,0,17,3,0,0,0,6,0,1,3,0,4,37.81,0,0,0
[Li]c1cc(OC)cc2cn[nH]c12,COc1cc(Br)c2[nH]ncc2c1,1,1,100.0,-78.0,batch_stable,12,12,3,0,1,0,1,1,154.09799999999998,0.3652999999999999,0,9,2,0,0,0,4,0,1,2,1,1,37.91,0,0,0
[Li]c1cnc2[nH]cnc(Cl)c1-2,Clc1nc[nH]c2ncc(Br)c1-2,3,3,41.86666666666667,-78.0,batch_moderate,11,11,3,0,1,0,1,1,159.50499999999997,0.3567000000000002,2,9,0,0,0,1,5,0,1,3,0,0,41.57,0,0,0
[Li]c1ccc(-c2nc3c(C)nn(C4CCCCC4)c3c(=O)[nH]2)c(OC)c1,COc1cc(Br)ccc1-c1nc2c(C)nn(C3CCCCC3)c2c(=O)[nH]1,1,1,55.1,-78.0,batch_moderate,26,26,3,0,1,0,1,1,344.34400000000005,2.4026200000000006,1,15,3,0,0,0,7,0,1,4,2,3,72.8,0,0,0
[Li]c1c2c(nn1C)N(c1c(C)cc(C)cc1Cl)CCC2,Cc1cc(C)c(N2CCCc3c2nn(C)c3Br)c(Cl)c1,4,4,56.7,-78.0,batch_moderate,20,20,3,1,1,0,1,1,281.71600000000007,2.5684400000000007,1,11,2,0,0,1,5,0,1,3,0,1,21.060000000000002,0,0,0
[Li]c1ccc(F)c2ccccc12,Fc1ccc(Br)c2ccccc12,3,1,81.7,-78.0,batch_stable,12,12,3,0,1,0,1,1,152.09699999999998,1.7727,0,10,2,0,1,1,2,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc(OC)cc1COC(C)OCC,CCOC(C)OCc1cc(OC)ccc1Br,1,1,40.3,-78.0,batch_moderate,16,16,3,0,1,0,1,1,216.20599999999996,1.3881,0,6,1,0,0,0,4,0,1,0,3,6,27.69,0,0,0
[Li]c1ccc(F)cc1COC(C)OCC,CCOC(C)OCc1cc(F)ccc1Br,1,1,70.9,-78.0,batch_moderate,15,15,3,0,1,0,1,1,204.17,1.5186000000000002,0,6,1,0,1,1,4,0,1,0,2,5,18.46,0,0,0
[Li]c1cc(CC)c2occ(C)c2c1,CCc1cc(Br)cc2c(C)coc12,1,1,41.9,-78.0,batch_moderate,13,13,3,0,1,0,1,1,166.14899999999997,2.09742,0,9,2,0,0,0,2,0,1,0,1,1,13.14,0,0,0
[Li]CCCCOC1CCCCO1,BrCCCCOC1CCCCO1,1,0,63.8,-10.0,batch_moderate,12,12,2,0,0,1,0,1,164.17399999999998,1.8966,1,0,0,0,0,0,3,0,1,0,2,5,18.46,0,0,0
[Li]c1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c2cnc(Cl)nc12,Clc1ncc2c(n1)c(Br)cn2C(c1ccccc1)(c1ccccc1)c1ccccc1,1,1,76.0,-78.0,batch_moderate,30,30,3,0,1,0,1,1,401.82600000000014,4.718700000000003,0,27,5,0,0,1,5,0,1,3,0,4,30.71,0,0,0
[Li]c1cscc1C(=O)O,O=C(O)c1cscc1Br,3,3,48.76666666666667,-78.0,batch_moderate,9,9,3,0,1,0,1,1,134.08499999999998,0.24010000000000004,0,5,1,0,0,0,4,0,1,0,2,1,37.3,0,1,0
[Li]c1ccc(F)cc1C=O,O=Cc1cc(F)ccc1Br,1,0,64.6,0.0,batch_moderate,10,10,3,0,1,0,1,1,130.047,0.43200000000000005,0,6,1,0,1,1,3,0,1,0,1,1,17.07,0,0,0
[Li]c1c(C)noc1C,Cc1noc(C)c1Br,1,1,12.5,-78.0,batch_unstable,8,8,3,0,1,0,1,1,103.04999999999998,0.08523999999999998,0,5,1,0,0,0,3,0,1,1,1,0,26.03,0,0,0
[Li]c1cc(F)c(OC)cc1F,COc1cc(F)c(Br)cc1F,1,1,99.4,-78.0,batch_stable,11,11,3,0,1,0,1,1,150.05299999999997,0.7672,0,6,1,0,2,2,4,0,1,0,1,1,9.23,0,0,0
[Li]c1cc(Br)cc(OC)c1,COc1cc(Br)cc(Br)c1,3,2,98.0,-78.0,batch_stable,10,10,3,0,1,0,1,1,192.969,1.2515,0,6,1,1,0,1,3,0,1,0,1,1,9.23,0,0,0
[Li]c1cnc(C(F)(F)F)cc1C(F)(F)F,FC(F)(F)c1cc(C(F)(F)F)c(Br)cn1,1,1,15.0,-78.0,batch_unstable,15,15,3,0,1,0,1,1,221.02899999999997,1.9130000000000003,0,6,1,0,6,6,8,0,1,1,0,0,12.89,0,0,0
[Li]c1ccc(CN(C)CC=C)cc1C(OCOC)(C(F)(F)F)C(F)(F)F,C=CCN(C)Cc1ccc(I)c(C(OCOC)(C(F)(F)F)C(F)(F)F)c1,1,1,84.0,-78.0,batch_stable,26,26,3,0,1,0,1,1,377.25399999999996,3.0386000000000015,0,6,1,0,6,6,10,0,1,1,2,8,21.700000000000003,0,0,0
[Li]Cc1cccc2c1C(=O)NC2=O,O=C1NC(=O)c2c(CBr)cccc21,1,0,49.0,-33.0,batch_moderate,13,13,2,0,0,1,0,1,167.093,0.23869999999999997,1,6,1,0,0,0,4,0,1,1,2,1,46.17,0,0,0
[Li]c1cc(NC(=O)C(C)(C)C)ccc1F,CC(C)(C)C(=O)Nc1ccc(F)c(Br)c1,1,1,50.7,-78.0,batch_moderate,15,15,3,0,1,0,1,1,201.16999999999996,1.6041,0,6,1,0,1,1,4,0,1,1,1,1,29.1,0,0,0
[Li]c1cc(C(C)(C)C)ccc1OC,COc1ccc(C(C)(C)C)cc1Br,3,3,74.2,-78.0,batch_moderate,13,13,3,0,1,0,1,1,170.18099999999995,1.7865,0,6,1,0,0,0,2,0,1,0,1,1,9.23,0,0,0
[Li]c1cc(C(C)(C)C)ccc1OCOCCOC,COCCOCOc1ccc(C(C)(C)C)cc1Br,3,3,97.8,-78.0,batch_stable,18,18,3,0,1,0,1,1,244.2599999999999,1.7772000000000001,0,6,1,0,0,0,4,0,1,0,3,6,27.69,0,0,0
[Li]c1ccc(F)c(C(CF)=N[S@](=O)C(C)(C)C)c1,CC(C)(C)[S@@](=O)N=C(CF)c1cc(Br)ccc1F,1,0,65.6,0.0,batch_moderate,18,18,3,0,1,0,1,1,265.25399999999996,1.8403,0,6,1,0,2,2,6,0,1,1,1,3,29.43,0,0,0
[Li]c1cccc(C)c1F,Cc1cccc(Br)c1F,1,1,80.0,-78.0,batch_stable,9,9,3,0,1,0,1,1,116.06400000000001,0.9279200000000001,0,6,1,0,1,1,2,0,1,0,0,0,0.0,0,0,0
[Li]c1cc(F)ccc1OCC1CC1,Fc1ccc(OCC2CC2)c(Br)c1,1,0,26.8,-40.0,batch_unstable,13,13,3,0,1,0,1,1,172.12799999999996,1.4082999999999999,1,6,1,0,1,1,3,0,1,0,1,3,9.23,0,0,0
[Li]c1cccc(N2CCC2)n1,Brc1cccc(N2CCC2)n1,1,1,52.7,-78.0,batch_moderate,11,11,3,1,1,0,1,1,140.115,0.08549999999999991,1,6,1,0,0,0,3,0,1,2,0,1,16.130000000000003,0,0,0
[Li]c1ncccn1,Brc1ncccn1,3,3,53.5,-78.0,batch_moderate,7,7,3,2,1,0,1,1,86.02300000000001,-0.7296000000000002,0,6,1,0,0,0,3,0,1,2,0,0,25.78,0,0,0
[Li]c1cc(C2CC(=O)N([Si](C)(C)C(C)(C)C)C2)ccc1OC,COc1ccc(C2CC(=O)N([Si](C)(C)C(C)(C)C)C2)cc1Br,1,0,57.1,0.0,batch_moderate,22,22,3,0,1,0,1,1,311.427,2.810100000000001,1,6,1,0,0,0,5,0,1,1,2,3,29.540000000000003,0,0,0
[Li]c1ccc(-c2ccc(F)cc2)cc1,Fc1ccc(-c2ccc(Br)cc2)cc1,1,1,33.0,-75.0,batch_moderate,14,14,3,0,1,0,1,1,178.13500000000002,2.2865,0,12,2,0,1,1,2,0,1,0,0,1,0.0,0,0,0
[Li]c1cccc(/C=C/C(CCCCCCCC)O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)n1,CCCCCCCCC(/C=C/c1cccc(Br)n1)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,2,0,84.6,-40.0,batch_stable,36,36,3,1,1,0,1,1,491.7210000000001,6.584400000000008,0,18,3,0,0,0,4,0,1,1,1,13,22.12,0,0,0
[Li]c1ccc(OCC)cc1,CCOc1ccc(Br)cc1,4,4,46.800000000000004,-78.0,batch_moderate,10,10,3,0,1,0,1,1,128.1,0.8791,0,6,1,0,0,0,2,0,1,0,1,2,9.23,0,0,0
[Li]c1cccc(OC)c1,COc1cccc(Br)c1,7,7,76.47142857142856,-62.0,batch_moderate,9,9,3,0,1,0,1,1,114.073,0.489,0,6,1,0,0,0,2,0,1,0,1,1,9.23,0,0,0
[Li]c1ccc(/C=C/CO[Si](C)(C)C(C)(C)C)cc1,CC(C)(C)[Si](C)(C)OC/C=C/c1ccc(Br)cc1,2,0,19.7,80.0,batch_unstable,18,18,3,0,1,0,1,1,254.37499999999997,3.5154000000000023,0,6,1,0,0,0,3,0,1,0,1,4,9.23,0,0,0
[Li]c1cc2c(cc1OC)CCC2,COc1cc2c(cc1Br)CCC2,1,0,68.8,0.0,batch_moderate,12,12,3,0,1,0,1,1,154.13799999999995,0.9777,1,6,1,0,0,0,2,0,1,0,1,1,9.23,0,0,0
[Li]c1ccccc1C(=O)Cl,O=C(Cl)c1ccccc1I,1,1,71.3,-78.0,batch_moderate,10,10,3,0,1,0,1,1,146.502,0.8594,0,6,1,0,0,1,3,0,1,0,1,1,17.07,0,0,0
[Li]c1cn([Si](C)(C)C(C)(C)C)c2ccccc12,CC(C)(C)[Si](C)(C)n1cc(Br)c2ccccc21,1,1,53.0,-78.0,batch_moderate,17,17,3,0,1,0,1,1,237.34799999999998,3.288400000000002,0,9,2,0,0,0,3,0,1,1,0,1,4.93,0,0,0
[Li]c1ccc(-c2[nH]nc3c2Cc2ccccc2-3)cc1,Brc1ccc(-c2[nH]nc3c2Cc2ccccc2-3)cc1,1,1,34.0,-78.0,batch_moderate,19,19,3,0,1,0,1,1,238.21900000000002,2.4417,1,17,3,0,0,0,3,0,1,2,0,1,28.68,0,0,0
[Li]c1ccc(CCCl)cc1,ClCCc1ccc(I)cc1,2,2,58.7,-78.0,batch_moderate,10,10,3,0,1,0,1,1,146.54600000000002,1.2617,0,6,1,0,0,1,2,0,1,0,0,2,0.0,0,0,0
[Li]c1ccc(-c2ccc(CCCCCCC)cn2)cc1,CCCCCCCc1ccc(-c2ccc(Br)cc2)nc1,1,1,67.1,-60.0,batch_moderate,20,20,3,0,1,0,1,1,259.32199999999995,4.0553000000000035,0,12,2,0,0,0,2,0,1,1,0,7,12.89,0,0,0
[Li]c1ccc2[nH]cc(C3=CCN(C)CC3)c2c1,CN1CC=C(c2c[nH]c3ccc(Br)cc23)CC1,1,1,46.0,-78.0,batch_moderate,17,17,3,0,1,0,1,1,218.22899999999996,1.6806,1,9,2,0,0,0,3,0,1,2,0,1,19.03,0,0,0
[Li]c1csc2cc(Cl)ccc12,Clc1ccc2c(Br)csc2c1,2,2,27.9,-78.0,batch_unstable,11,11,3,0,1,0,1,1,174.581,2.3485000000000005,0,9,2,0,0,1,3,0,1,0,0,0,0.0,0,0,0
[Li]c1ccc(N(CC)CCCCCCOC2CCCCO2)cc1,CCN(CCCCCCOC1CCCCO1)c1ccc(Br)cc1,1,1,80.0,-78.0,batch_stable,23,23,3,0,1,0,1,1,311.395,3.410300000000002,1,6,1,0,0,0,4,0,1,1,2,10,21.700000000000003,0,0,0
[Li]c1c(C2CCCCC2)c2sc(C(=O)OC)cc2n1COC,COCn1c(Br)c(C2CCCCC2)c2sc(C(=O)OC)cc21,1,0,28.0,40.0,batch_unstable,22,22,3,1,1,0,1,1,313.34800000000007,2.934800000000001,1,8,2,0,0,0,6,0,1,1,3,4,40.46,0,1,0
[Li]c1ccc([C@H](C)NC(=O)OC(C)(C)C)cc1,C[C@H](NC(=O)OC(C)(C)C)c1ccc(Br)cc1,1,1,12.8,-78.0,batch_unstable,17,17,3,0,1,0,1,1,227.23299999999998,2.0661,0,6,1,0,0,0,4,0,1,1,2,2,38.33,0,1,0
[Li]Cc1noc2cc(O[Si](C)(C)C(C)(C)C)ccc12,CC(C)(C)[Si](C)(C)Oc1ccc2c(CBr)noc2c1,2,0,28.0,-20.0,batch_unstable,19,19,2,0,0,1,0,1,269.346,3.8803000000000027,0,9,2,0,0,0,5,0,1,1,2,3,35.260000000000005,0,0,0
[Li]c1nn(COC)cc1CN(C(=O)OC(C)(C)C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,COCn1cc(CN(C(=O)OC(C)(C)C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)c(I)n1,1,1,54.9,-78.0,batch_moderate,31,31,3,1,1,0,1,1,455.38400000000007,2.4255999999999993,0,11,2,0,3,3,13,0,1,3,5,6,90.72999999999999,0,1,0
[Li]c1ccccc1CCOC1CCCCO1,Brc1ccccc1CCOC1CCCCO1,1,0,56.6,0.0,batch_moderate,16,16,3,0,1,0,1,1,212.21799999999996,1.5661,1,6,1,0,0,0,3,0,1,0,2,4,18.46,0,0,0
[Li]c1ccc(N2CCC2)nc1,Brc1ccc(N2CCC2)nc1,4,4,42.1,-78.0,batch_moderate,11,11,3,0,1,0,1,1,140.11500000000004,0.08549999999999991,1,6,1,0,0,0,3,0,1,2,0,1,16.130000000000003,0,0,0
[Li]c1ccc(C(C)(C)O)cn1,CC(C)(O)c1ccc(Br)nc1,4,4,32.7,-78.0,batch_moderate,11,11,3,1,1,0,1,1,143.115,0.10280000000000006,0,6,1,0,0,0,3,0,1,1,1,1,33.120000000000005,0,0,0
[Li]c1ccc(CN(C)C)cn1,CN(C)Cc1ccc(Br)nc1,6,6,53.800000000000004,-78.0,batch_moderate,11,11,3,1,1,0,1,1,142.131,-0.06300000000000017,0,6,1,0,0,0,3,0,1,2,0,2,16.130000000000003,0,0,0
[Li]c1ccc(Cl)c(OC)c1,COc1cc(Br)ccc1Cl,4,4,62.5,-78.0,batch_moderate,10,10,3,0,1,0,1,1,148.518,1.1424,0,6,1,0,0,1,3,0,1,0,1,1,9.23,0,0,0
[Li]c1ccc(Cl)cc1CO,OCc1cc(Cl)ccc1Br,3,3,53.56666666666666,-78.0,batch_moderate,10,10,3,0,1,0,1,1,148.518,0.6261000000000001,0,6,1,0,0,1,3,0,1,0,1,1,20.23,0,0,0
[Li]c1ccc(OC)c(CC)c1,CCc1cc(Br)ccc1OC,4,4,42.4,-78.0,batch_moderate,11,11,3,0,1,0,1,1,142.12699999999998,1.0514000000000001,0,6,1,0,0,0,2,0,1,0,1,2,9.23,0,0,0
[Li]c1ccc2c(c1)OCCCC2=O,O=C1CCCOc2cc(Br)ccc21,1,1,83.6,-75.0,batch_stable,13,13,3,0,1,0,1,1,168.12099999999998,0.8357,1,6,1,0,0,0,3,0,1,0,2,0,26.3,0,0,0
[Li]c1ccc2c(c1)SCCCC2=O,O=C1CCCSc2cc(Br)ccc21,1,1,85.2,-75.0,batch_stable,13,13,3,0,1,0,1,1,184.18899999999994,1.549,1,6,1,0,0,0,3,0,1,0,1,0,17.07,0,0,0
[Li]CC=Cc1ccc(C(=O)OC)c(-c2ccc(F)cc2)c1,COC(=O)c1ccc(C=CCBr)cc1-c1ccc(F)cc1,1,1,71.0,-78.0,batch_moderate,21,21,2,0,0,1,0,1,276.236,3.8793000000000024,0,12,2,0,1,1,4,0,1,0,2,4,26.3,0,1,0
[Li]c1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(Br)cc1,4,4,36.0,-70.0,batch_moderate,11,11,3,0,1,0,1,1,141.099,0.4387999999999999,0,6,1,0,0,0,3,0,1,1,1,1,29.1,0,0,0
[Li]c1ccc(Nc2nc3ccccc3s2)cc1,Brc1ccc(Nc2nc3ccccc3s2)cc1,5,5,67.9,-70.0,batch_moderate,17,17,3,0,1,0,1,1,232.23700000000002,2.833700000000001,0,15,3,0,0,0,4,0,1,2,0,2,24.92,0,0,0
[Li]c1c(OP(=O)([O-])C(F)F)cc(C(C)(C)C)c(CBr)c1C(C)(C)C,CC(C)(C)c1cc(OP(=O)([O-])C(F)F)c(Br)c(C(C)(C)C)c1CBr,1,1,50.5,-78.0,batch_moderate,24,24,3,0,1,0,1,1,418.1640000000001,4.125100000000003,0,6,1,1,2,3,8,0,1,0,3,4,49.36,0,0,0
[Li]c1sc2c(c1Br)CCN(C(=O)OCC)CC2,CCOC(=O)N1CCc2sc(Br)c(Br)c2CC1,1,1,35.1,-78.0,batch_moderate,17,17,3,0,1,0,1,1,310.1420000000001,1.8615,1,5,1,1,0,1,6,0,1,1,2,1,29.540000000000003,0,1,0
[Li]c1c(C(=O)OCC)c(OC)c2n1[C@@H](C)CN(CC)C2=O,CCOC(=O)c1c(OC)c2n(c1Br)[C@@H](C)CN(CC)C2=O,1,0,67.0,20.0,batch_moderate,21,21,3,1,1,0,1,1,286.257,0.5039,1,5,1,0,0,0,7,0,1,2,4,4,60.77,0,1,0
[Li]c1cc(F)c(OC2CCCCO2)cc1COC1CCCCO1,Fc1cc(Br)c(COC2CCCCO2)cc1OC1CCCCO1,2,2,73.9,-78.0,batch_moderate,23,23,3,0,1,0,1,1,316.2980000000001,2.568100000000001,2,6,1,0,1,1,6,0,1,0,4,5,36.92,0,0,0
[Li]c1c(C)cc(OC2CCCCO2)cc1COC1CCCCO1,Cc1cc(OC2CCCCO2)cc(COC2CCCCO2)c1Br,2,2,33.3,-78.0,batch_moderate,23,23,3,0,1,0,1,1,312.3350000000001,2.737420000000001,2,6,1,0,0,0,5,0,1,0,4,5,36.92,0,0,0
[Li]c1ccc(OC2CCCCO2)cc1C(C)OC1CCCCO1,CC(OC1CCCCO1)c1cc(OC2CCCCO2)ccc1Br,2,2,81.5,-78.0,batch_stable,23,23,3,0,1,0,1,1,312.3350000000001,2.990000000000002,2,6,1,0,0,0,5,0,1,0,4,5,36.92,0,0,0
[Li]c1c(C)c(OCc2ccccc2)c(C)c(C)c1OCc1ccccc1,Cc1c(C)c(OCc2ccccc2)c(Br)c(C)c1OCc1ccccc1,2,0,89.0,0.0,batch_stable,26,26,3,0,1,0,1,1,338.37600000000003,4.563660000000004,0,18,3,0,0,0,3,0,1,0,2,6,18.46,0,0,0
[Li]c1ccc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)cc1C,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1Br,2,2,31.4,-78.0,batch_moderate,25,25,3,0,1,0,1,1,380.12200000000007,4.677820000000002,1,12,2,0,3,5,8,0,1,1,1,2,21.59,0,0,0
[Li]c1cc(C=O)ccn1,O=Cc1ccnc(Br)c1,1,1,54.7,-78.0,batch_moderate,9,9,3,1,1,0,1,1,113.04499999999999,-0.31210000000000004,0,6,1,0,0,0,3,0,1,1,1,1,29.96,0,0,0
[Li]c1ccc(C(=O)Nc2ccc(Cl)cc2)nc1,O=C(Nc1ccc(Cl)cc1)c1ccc(Br)cn1,6,6,14.4,-78.0,batch_unstable,17,17,3,0,1,0,1,1,238.603,1.7811000000000001,0,12,2,0,0,1,5,0,1,2,1,2,41.99,0,0,0
[Li]c1ccc(NCc2ccc(C(F)(F)F)cc2)nc1,FC(F)(F)c1ccc(CNc2ccc(Br)cn2)cc1,7,7,55.957142857142856,-78.0,batch_moderate,19,19,3,0,1,0,1,1,258.17199999999997,2.5063000000000004,0,12,2,0,3,3,6,0,1,2,0,3,24.92,0,0,0
[Li]c1ccc(C#N)cn1,N#Cc1ccc(Br)nc1,2,0,97.8,20.0,batch_stable,9,9,3,1,1,0,1,1,110.045,-0.25292000000000003,0,6,1,0,0,0,3,0,1,2,0,0,36.68,0,0,1
[Li]c1cc(Cl)c(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc32)cc1Cl,O=C(c1cnccc1Oc1cc(Cl)c(Br)cc1Cl)N1CCN(C2CC2)c2ccccc21,2,2,65.3,-75.0,batch_moderate,31,31,3,0,1,0,1,1,446.26300000000015,4.6037000000000035,2,18,3,0,0,2,8,0,1,3,2,4,45.67,0,0,0
[Li]c1cccc2c1CC[C@]1(C)CN(Cc3ccccc3)C[C@H]21,C[C@]12CCc3c(Br)cccc3[C@H]1CN(Cc1ccccc1)C2,1,1,55.4,-78.0,batch_moderate,22,22,3,0,1,0,1,1,283.34400000000005,3.032300000000002,2,12,2,0,0,0,2,0,1,1,0,2,3.24,0,0,0
[Li]c1c(OC)cccc1OCc1ccccc1,COc1cccc(OCc2ccccc2)c1Br,1,1,45.7,-78.0,batch_moderate,17,17,3,0,1,0,1,1,220.19699999999997,2.068,0,12,2,0,0,0,3,0,1,0,2,4,18.46,0,0,0
[Li]c1ccc(OCc2ccccc2)cc1OC(F)(F)F,FC(F)(F)Oc1cc(OCc2ccccc2)ccc1Br,1,1,83.0,-78.0,batch_stable,20,20,3,0,1,0,1,1,274.167,2.958000000000002,0,12,2,0,3,3,6,0,1,0,2,4,18.46,0,0,0
[Li]c1cc(OC)c(OC)cc1C(OC)OC,COc1cc(Br)c(C(OC)OC)cc1OC,3,3,72.7,-70.0,batch_moderate,16,16,3,0,1,0,1,1,218.178,0.7889999999999999,0,6,1,0,0,0,5,0,1,0,4,5,36.92,0,0,0
[Li]c1cc(N)ccc1F,Nc1ccc(F)c(Br)c1,4,4,28.9,-78.0,batch_unstable,9,9,3,0,1,0,1,1,117.05199999999998,0.20169999999999977,0,6,1,0,1,1,3,0,1,1,0,0,26.02,0,0,0
[Li]C(Br)=Cc1ccc(CCC)cc1,CCCc1ccc(C=C(Br)Br)cc1,2,2,27.3,-78.0,batch_unstable,13,13,3,1,1,0,0,1,231.06199999999998,3.5009000000000015,0,6,1,1,0,1,2,0,1,0,0,3,0.0,0,0,0
[Li]c1cncc([C@@H]2CCCN2[C@H](C)c2ccc(OC)cc2)c1,COc1ccc([C@@H](C)N2CCC[C@H]2c2cncc(Br)c2)cc1,2,2,95.3,-73.0,batch_stable,22,22,3,0,1,0,1,1,288.32,2.7821000000000007,1,12,2,0,0,0,4,0,1,2,1,4,25.360000000000003,0,0,0
[Li]c1cc(C)ccc1C(CC)(CC)OCOC,CCC(CC)(OCOC)c1ccc(C)cc1Br,2,2,39.2,-78.0,batch_moderate,17,17,3,0,1,0,1,1,228.26099999999994,2.424620000000001,0,6,1,0,0,0,3,0,1,0,2,6,18.46,0,0,0
[Li]c1cc(C)ccc1C(CF)(CF)OCOC,COCOC(CF)(CF)c1ccc(C)cc1Br,2,2,60.5,-78.0,batch_moderate,17,17,3,0,1,0,1,1,236.18699999999993,1.5436200000000002,0,6,1,0,2,2,5,0,1,0,2,6,18.46,0,0,0
[Li]c1cc(C)ccc1C1(OCOC)CCCC1,COCOC1(c2ccc(C)cc2Br)CCCC1,2,2,40.1,-78.0,batch_moderate,17,17,3,0,1,0,1,1,226.2449999999999,2.1786200000000004,1,6,1,0,0,0,3,0,1,0,2,4,18.46,0,0,0
[Li]c1ccc2c(cnn2COCC[Si](C)(C)C)c1OC,COc1c(Br)ccc2c1cnn2COCC[Si](C)(C)C,1,1,50.9,-78.0,batch_moderate,20,20,3,0,1,0,1,1,284.361,2.151,0,9,2,0,0,0,6,0,1,2,2,6,36.28,0,0,0
[Li]c1cc(C)c(N(Cc2ccccc2)Cc2ccccc2)cc1C,Cc1cc(N(Cc2ccccc2)Cc2ccccc2)c(C)cc1I,8,0,64.9375,-16.875,batch_moderate,24,24,3,0,1,0,1,1,307.36600000000004,4.304040000000003,0,18,3,0,0,0,2,0,1,1,0,5,3.24,0,0,0
[Li]c1cccc(NC(=O)C(C)(C)C)n1,CC(C)(C)C(=O)Nc1cccc(Br)n1,1,0,84.0,0.0,batch_stable,14,14,3,1,1,0,1,1,184.168,0.8599999999999999,0,6,1,0,0,0,4,0,1,2,1,1,41.99,0,0,0
